clinic_id,clinic_name,location_address,phone,website
1021_1,Dr. David Atwell,"960 W. Wooster Street,  Suite 110, Bowling Green, OH 43402",N/A,http://www.woodcountyhospital.org/
1023_1,Edward Yorkville Sleep Center,"88 W. Countryside Parkway B, Yorkville, IL 60560",630-527-3645,https://www.eehealth.org/locations/yorkville/edward-elmhurst-health-center-yorkville-2/
1029_1,Advocate Sleep Health Center-Chicago,"1111 E. 87th Street Suite 500, Chicago, IL 60617",708-478-7873,https://care.advocatehealth.com/locations/advocate-trinity-sleep-center-chicago
1035_1,DCMG Pediatric Pulmonology & Sleep Medicine,"6811 Austin Center Boulevard Suite 400, Austin, TX 78731",N/A,https://healthcare.ascension.org/locations/texas/txaus/dcmc/our-locations/Austin-Dell-Childrens-Far-West/Pulmonology-far-west?utm_campaign=gmb&utm_medium=organic-search&utm_content=location-listing&utm_source=local
1054_1,Adventist Hinsdale Hospital Sleep Disorders Center,"120 N. Oak Street, Hinsdale, IL 60521",630-856-7331,https://www.uchicagomedicineadventhealth.org/schedule-appointment
1065_1,"John H. Stroger, Jr. Hospital of Cook County Sleep Disorders Laboratory","1901 W. Harrison Street, Clinic T Rm 2818",N/A,"https://cookcountyhealth.org/locations/john-h-stroger-jr-hospital-of-cook-county/?utm_source=GMBSocialClimb&utm_medium=JohnH.Stroger,Jr.HospitalofCookCounty"
1089_1,"ALBRECHT HEYDER, MD","111 Medical Drive Suite A, Elizabeth City, NC 27909",N/A,N/A
1102_1,UT Sleep Clinic,"2100 West Central Avenue Second Floor, Toledo, OH 43606",N/A,https://www.sleeptoledo.com/
1113_1,MWMG Sleep Specialist,"2216 Princess Anne Street, Suite 106, Fredericksburg, VA 22401",N/A,https://marywashingtonhealthcare.com/locations/sleep-medicine/
1124_1,"RANA KHAN,MD","534 Caratoke Highway, Moyock, NC 27958",757-917-5716,https://chesapeakeregional.com/
1130_1,Pulmonology and Sleep Disorders,"634 SW Mulvane Street,  Suite 401, Topeka, KS 66606",785-295-9401,https://kutopeka.com/services/pulmonary-care/
1148_1,Neurophysiology and Sleep Center At Winchester Neurological Consultants,"125 Medical Circle Suite A, Winchester, VA 22601",N/A,https://www.winchesterneurological.com/
1157_1,Hudson Express & Outpatient Care,"82 W Streetsboro Street ( Rt 303), Hudson, OH 44236",330-344-7650,https://my.clevelandclinic.org/locations/directions/438-akron-general-express-care-clinic-hudson
1158_1,"UPMC Children's Hospital of Pittsburgh, Pediatric Sleep Evaluation Center","2619 Wexford Bayne Road, Sewickley, PA 15143",412-692-9717,N/A
1163_1,Tecumseh Herrick Hospital,"200 East Russell Road Suite C, Tecumseh, MI 49286",N/A,https://www.promedica.org/locations-and-doctors/location/ppg/promedica-physicians-ear-nose-and-throat-tecumseh
1165_1,Parma Med Arts Ctr 1,"6681 Ridge Road Suite 205, Parma, OH 44129",N/A,https://www.uhhospitals.org/locations/uh-parma-medical-center-medical-arts-center-1
1181_1,Via Christi Sleep Disorders Center,"1151 N. Rock Road, Wichita, KS 67206",316-866-2655,https://healthcare.ascension.org/locations/kansas/kswic/wichita-ascension-via-christi-rehabilitation-hospital/departments/sleep-center?utm_campaign=gmb&utm_medium=organic-search&utm_content=location-listing&utm_source=local
1187_1,Sleep Disorders Center Veterans Affairs Medical Center,"5500 E. Kellogg, Wichita, KS 67218",316-685-2221,http://www.wichita.va.gov/
1204_1,Cleveland Clinic HSAT Center,"South Point Medical Office Building A 4200 Warrensville Center Road Suite 420, Warrensville Hts, OH 44122",N/A,https://my.clevelandclinic.org/locations/directions/586-south-pointe-medical-office-building-a
1245_1,"S. Talib Raza, PC","18025 Fort Street, Riverview, MI 48193-7432",734-283-5555,http://lungsandsleepmed.com/?utm_campaign=GoogleMyBusiness
1252_1,University of Michigan Sleep Disorders Center at Domino's Farms,"24 Frank Lloyd Wright Drive Lobby L, Suite 1400, Ann Arbor, MI 48105",N/A,http://www.uofmhealth.org/
1259_1,Mercy Walworth Sleep Disorders Center,"N2950 State Road 67, Lake Geneva, WI 53147",N/A,https://www.mercyhealthsystem.org/locations/mercyhealth-sleep-center-walworth/
1265_1,Physician's Clinic of Iowa Neurology and Sleep Medicine,"275 10th Street  SE Suite 3320, Cedar Rapids, IA 52403",319-398-1721,https://www.pcofiowa.com/find-medical-services/medical-specialties/neurology/
1289_1,Ascension Via Christi Sleep Services,"1823 College Avenue, Manhattan, KS 66502",N/A,https://healthcare.ascension.org/locations/kansas/kswic/manhattan-ascension-via-christi-hospital-in-manhattan?utm_campaign=gmb&utm_medium=organic-search&utm_content=location-listing&utm_source=local
1290_1,"Medical Practices of Antietam, LLC, D/B/A Meritus Pulmonary Consultants","12821 Oak Hill Avenue, Hagerstown, MD 21742",N/A,http://www.sleepandpulmonary.com/
1295_1,"59th Medical Wing, San Antonio Military Health System (SAMHS) Sleep Disorders Center","1100 Wilford Hall Loop BLD 4554, Joint Base Lackland (AFB), TX 78236-5300",N/A,https://wilfordhall.tricare.mil/
1297_1,Sleep Disorders Center at Detroit Receiving Hospital,"Suite 5V, Detroit, MI 48201",N/A,http://www.dmc.org/
1298_1,Novi Sleep and Diagnostic Center,"39650 Orchard Hill Place 100, Novi, MI 48376",248-449-7010,http://www.botsford.org/pccs/
1300_1,NCO Sleep Clinic,"3031 W Grand Boulevard, Detroit, MI 48202",N/A,https://www.henryford.com/locations/new-center-one?utm_campaign=website-link&utm_medium=organic&utm_source=local-listing
1304_1,Michigan Medicine Sleep Disorders Center BCSC,"7500 Challis Road 1581, Brighton, MI 48116",N/A,https://www.uofmhealth.org/our-locations/brighton-center-specialty-care
1318_1,UMH Sparrow Pulmonary,"1200 E. Michigan Suite 415, Lansing, MI 48912",N/A,https://www.uofmhealthsparrow.org/departments-conditions/all-departments/pulmonary-medicine/sparrow-medical-group-pulmonology
1328_1,eastland sleep clinic/Tricounty sleep lab,"18161 East 8 Mile Road, Eastpointe, MI 48201",N/A,http://www.stjohnprovidence.org/Physicians/Details.aspx?sid=1&physician=1835
1386_1,Michigan Lung and Critical Care Specialists Sleep Disorders Center,"9450 S. Saginaw Suite E, Grand Blanc, MI 48439",N/A,https://healthcare.ascension.org/doctors/1558314005/gregory-j-streff-grand-blanc-mi
1389_1,Memorialhealthcare Center Sleep Facility,"826 W. King Street, Owosso, MI 48867",N/A,https://memorialhealthcare.org/location/memorial-healthcare-sleep-facility/
1392_1,Mid Michigan Center for Sleep Disorders,"8203 S.Saginaw Street, Suite A, Grand Blanc, MI 48439",810-953-3600,http://midmichigansleep.com/
1393_1,Genesee Lung Associates,"8220 S. Saginaw Street,  Suite 800, Grand Blanc, MI 48439",810-695-5864,N/A
1398_1,Corwell Health Greenville Sleep Clinic,"705 S Greenville W Drive Suite 202, Greenville, MI 48838",N/A,https://corewellhealth.org/locations/LOC0000211112/corewell-health-sleep-disorders-clinic-705-s-greenville-west-dr?utm_source=GoogleBusiness&utm_content=Homepage
1421_1,Corwell Health Gerber Sleep Clinic,"230 W Oak Street,  Suite 100, Fremont, MI 49412",N/A,https://findadoctor.spectrumhealth.org/location/profile/5637?utm_source=GoogleBusiness&utm_content=Homepage
1434_1,"Covenant Pulmonary, Critical Care, and Sleep Medicine","125 N. Colony Drive, Saginaw, MI 48638",N/A,https://www.covenanthealthcare.com/cmg/covenantpulmonaryandcriticalcare
1466_1,Westroads Office Park,"1120 N 103rd Plaza, Omaha, NE 68114",N/A,N/A
1470_1,VIPS Sleep Lab,"1200 E. Savannah Avenue Suite 12, Mcallen, TX 78503",N/A,http://mcallensleep.com/
1472_1,Corewell Reed City Sleep Clinic,"225 N State Street, Reed City, MI 49677",616-391-3759,https://findadoctor.spectrumhealth.org/location/profile/5673?utm_source=GoogleBusiness&utm_content=Homepage
1489_1,Nemours Division of Sleep Medicine,"1600 Rockland Road, Wilmington, DE 19803",N/A,https://www.nemours.org/locations/wilmington-ai-dupont-childrens-hospital.html?utm_source=GMB&utm_medium=organic&utm_campaign=gmb-listing
1494_1,Sleep Disorder Center,"1100 S Van Dyke, Bad Axe, MI 48413",N/A,https://www.mclaren.org/main/locations/center-for-sleep-medicine-at-mclaren-port-huron-657
1495_1,Penn Medicine at Westtown,"210 Willowbrook Lane, West Chester, PA 19382-8401",N/A,https://www.pennmedicine.org/practices/internal-medicine-westtown?utm_source=location-management&utm_medium=referral&utm_campaign=penn-medicine&utm_term=internal-medicine-westtown&y_source=1_NDE5ODEwNy03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D
1502_1,South Jersey Chest Disease,"525 State Street Suite 7, Elmer, NJ 08318-2164",N/A,https://weence.com/medical/doctors/elmer/dr-jack-m-kanoff-do/
1510_1,Mayo Clinic Heath System - La Crosse - Sleep Disorders Center,"700 West Avenue South, La Crosse, WI 54601",N/A,http://mayoclinichealthsystem.org/locations/la-crosse?mc_id=&utm_source=yext&utm_medium=l&utm_content=lacrossemedicalcentergeneral&utm_campaign=mchsmarketing&geo=lacrosse&placementsite=swwi&invsrc=mchsswwi&cauid=110700&y_source=1_MzkxODA4NS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D
1522_1,The Children's Hospital of Philadephia King of Prussia,"550 S Goddard Boulevard 2064, King of Prussia, PA 19406",N/A,https://www.chop.edu/locations/king-prussia-hospital?utm_source=gmb&utm_medium=organic&utm_campaign=hospitalist&utm_content=locations_king_prussia_hospital_cta_button_consumer_consideration_all
1532_1,VISN 4 Eastern Regional Sleep Center,"Building 1, 4th Floor, Sleep Center 3900 WOODLAND Avenue, Philadelphia, PA 19104",N/A,https://www.pennmedicine.org/practices/sleep-center-hup?utm_source=location-management&utm_medium=referral&utm_campaign=penn-medicine&utm_term=sleep-center-hup&y_source=1_NDE5ODAwNy03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D
1542_1,Shore Physicians Group Pulmonary,"155 Medical Center Way, Somers Point, NJ 08244-2306",N/A,https://www.pennmedicine.org/practices/pulmonary-medicine-somers-point?utm_source=location-management&utm_medium=referral&utm_campaign=penn-medicine&utm_term=pulmonary-medicine-somers-point&y_source=1_MTA3OTU5MTYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
1548_1,South Jersey Chest Disease,"107 Vine Street, Hammonton, NJ 08037-1447",609-561-7666,https://providers.inspirahealthnetwork.org/specialty/Pulmonology/near/Hammonton%2C%20NJ?page=1
1573_1,Pulmonary & Sleep Physicians of NJ,"204 ARK Road, Mt. Laurel NJ, NJ 8054",856-778-4640,http://www.advocaresp.com/
1594_1,Sleep and Wellness Centers of WNY,"38 Duncan Street, Suite 1, Warsaw, NY 14526",585-786-8170,N/A
1604_1,Covenant Neurology and Sleep Center,"3815 23rd Street, Lubbock, TX 79410",N/A,https://grace.covenanthealth.org/locations/grace-neurology-center?ls=location&y_source=1_MzMxMzY3OTUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
1609_1,FHC Siouxland Sleep Center,"345 W Steamboat Drive 404, Dakota Dunes, SD 57049",N/A,http://www.fhcsl.com/dakota-dunes/
1631_1,Scott County Hospital Specialty Clinic,"201 Albert, Scott City, KS 67871",N/A,http://www.scotthospital.net/
1641_1,Monmouth Pulmonary Consultants,"30 Corbett Way, Eatontown, NJ 7724",732-380-0020,http://monmouthpulmonaryconsultants.com/
1645_1,Unity Sleep Medicine - Greece,"1561 Long Pond Road Suite 408, Rochester, NY 14626",585-723-7575,https://www.rochesterregional.org/locations/sleep/greece?y_source=1_OTkwMTE0Mi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D
1665_1,Hastings/United Hospital Regina Campus,"1285 Nininger Road Suite 102, Hastings, MN 55033",N/A,https://account.allinahealth.org/locations/1450?utm_source=gmb&utm_medium=organic&utm_content=web-url&utm_campaign=gmb_website&utm_term=Regina-Hospital
1674_1,St. Joseph's Wayne Pulmonary,"220 Hamburg Turnpike, Wayne, NJ 07470-2110",973-389-6090,http://stjosephshealth.org/
1675_1,"Med Solutions, LLC","220 Hamburg Tpke Suite 19, Wayne, NJ 7470",973-653-9210,N/A
1679_1,Sleep Center MedSolutions,"542 E 29th Sreet, Paterson, NJ 7514",N/A,N/A
1683_1,NYU Langone Preston Robert Tisch Center for Men�s Health Sleep Program,"555 Madison Avenue, 2nd Floor, New York, NY 10022",646-754-2000,https://nyulangone.org/locations/preston-robert-tisch-center-for-mens-health?cid=syn_yext&y_entity_id=16&y_source=1_MTE1NzQyMTQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
1713_1,St. Paul/United Lung and Sleep Clinic,"225 Smith Avenue N Suite 501, St. Paul, MN 55102",N/A,https://account.allinahealth.org/locations/709?utm_source=gmb&utm_medium=organic&utm_content=web-url&utm_campaign=gmb_website&utm_term=Allina-Health-United-Lung-Sleep-Clinic
1725_1,"Northwell Pulmonary, Critical Care, and Sleep Medicine","410 Lakeville Road Suite 107, New Hyde Park, NY 11042",N/A,https://www.northwell.edu/doctors-offices/northwell-health-physician-partners-pulmonary-and-sleep-medicine-at-new-hyde-park-410-lakeville-road?utm_source=provider_listing&utm_medium=partner&utm_campaign=yext
1742_1,Optum Pulmonary and Sleep Medicine - Ossining,"310 N Highland Avenue Suite 4, Ossining, NY 10562-6300",914-762-4141,https://east.optum.com/locations/ossining-office/?cid=OC_80.6+dirc+os+NY+Optum_cmm+newpat+netnew+gprac+ggl+eng+na+l
1744_1,SJH Pulmonary Heatlh Physicians,"7250 Janus Park Drive, Liverpool, NY 13088",N/A,https://www.sjhsyr.org/location/pulmonary-health-physicians
1745_1,Sleep Disorder Center @ St. Joseph's Health,"7246 Janus Park Drive 101, Liverpool, NY 13088",315-218-9804,https://www.sjhsyr.org/sleeplab
1752_1,Avera St. Anthony's Hospital Sleep Facility,"300 N. 2nd Street, O'Neill, NE 68763",N/A,https://www.avera.org/locations/profile/avera-st-anthonys-hospital?y_source=1_MTIyMTI0MjMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
1766_1,Nor Lea Sleep Lab,"1600 North Main, Lovington, NM 88260",N/A,http://www.nor-lea.org/?utm_source=GMBSocialClimb&utm_medium=Nor-LeaHospitalDistrict
1773_1,The Sleep Center At MidHudson Regional Hospital of Westchester Medical Center,"1 Webster Avenue Atrium Building, Suite 202, Poughkeepsie, NY 12601",845-431-8214,N/A
1782_1,Advanced Physician Service,"27 Grand Street, Kingston, NY 12401",N/A,https://www.hahv.org/news/grand-street-medical-associates-joins-wmchealth-ph-1447
1785_1,Sleep Center - Home Sleep Testing Clinic,"33 Germantown Road 3rd Floor, Danbury, CT 6810",N/A,https://www.nuvancehealth.org/locations/nuvance-health-medical-practices-pulmonary-and-sleep-specialists-danbury?utm_source=listings&utm_medium=organic&utm_campaign=Yext&y_source=1_MTIzNzQ2NDItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
1825_1,DR. Khanna YNHH NEMG Sleep Medicine,"194 Howard Street, New London, CT 6320",860-444-3392,https://www.lmhospital.org/services/sleep-medicine
1827_1,Lawrence + Memorial Sleep Center,"224 Gold Star Highway, Groton, CT 6340",860-444-3392,N/A
1849_1,Sleep Disorders Center,"50 Leroy Street, Potsdam, NY 13676",315-265-3300,https://www.rochesterregional.org/locations/hospitals/potsdam?y_source=1_MzQ2NjA4NS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D
1862_1,UMass Memorial Sleep Medicine Services,"333 SW Cutoff, Northborough, MA 1532",N/A,https://www.ummhealth.org/umass-memorial-medical-center/services-treatments/primary-care/northborough-medical-group-office
1869_1,Marlborough Center for Sleep Disorders,"320 Bolton Street, Suite 100, Marlborough, MA 1752",N/A,http://sleepbettermetrowest.com/
1871_1,Avera St. Luke's Sleep Lab,"Avera St. Luke's Hospital, Aberdeen, SD 57401",N/A,https://www.avera.org/locations/profile/avera-st-lukes-hospital/?y_source=1_MTIyMTI0NDYtNzE1LWxvY2F0aW9uLndlYnNpdGU=
1898_1,Winchester Sleep and Pulmonary Center,"12 Alfred Street, Woburn, MA 1801",N/A,https://winchesterhospital.org/services/sleep-health
1904_1,Dartmouth Hitchcock Sleep Disorders Center,"18 Old Etna Road, Lebanon, NH 3766",603-650-5000,https://www.dartmouth-hitchcock.org/sleep-services
1905_1,New England Sleep Center,"2280 Brown Avenue, Manchester, NH 3103",603-663-6395,https://cmcproviders.com/locations/new-england-sleep-center/?utm_campaign=corp_listings_mgmt&utm_source=google&utm_medium=business_listing
1917_1,SLEEP LAB- HAVERHILL LOCATION,"600 Primrose Street, Haverhill, Ma 1830",N/A,https://pmaonline.com/directory/locations/show/pentucket-medical-haverhill-primrose/?utm_source=extnetwork&utm_medium=referral&utm_campaign=mgb-brand-yext
1927_1,Pulmonary Sleep and Allergy Consultants,"1512 Zaragoza Building B, El Paso, TX 79936",N/A,https://drsomar.com/
1933_1,Sun City Sleep Center,"1316 N. Yarbrough Drive Suite 1-B, El Paso, TX 79925",915-590-7378,N/A
1953_1,Presbyterian Westside Sleep Disorders Center,"4100 High Resort, Rio Rancho, NM 87124",505-462-8520,https://www.phs.org/doctors-services/urgent-care/urgent-care/las-estancias?utm_source=gmb&utm_medium=organic&utm_campaign=listing&utm_content=_loc_rr_highresort4100_sleepmedicine__172
1954_1,LMG Lovelace Medical Group Sleep Medicine,"2240 Grande Boulevard SE Suite 102, Rio Rancho, NM 87124",N/A,https://lovelace.com/services/sleep-disorders/
1957_1,UCHMG Pulmonology and Sleep Medicine,"2121 East Harmony Road Suite 300, Fort Co, CO 80528",970-224-9102,https://www.uchealth.org/locations/uchealth-pulmonology-fort-collins/
1960_1,MountainView Pulmonary and Sleep Medicine,"4351 E. Lohman Avenue Suite 202, Las Cruces, NM 88011",575-556-8950,https://www.mountainviewdocs.com/?utm_source=gmb&utm_medium=homepage&utm_campaign=biz-listings
1972_1,American Sleep Centers. Inc.,"Hospital Federico Trilla UPR 1er Piso, Carolina, PR 00984",787-410-0059,"https://superpagespr.com/es/business/profile/carolina/american-sleep-centers,-inc/B4S12129361P123575"
1989_1,CCMH Sleep Center,"501 S. Burma Avenue Sleep Center, Gillette, WY 82716",N/A,https://www.cchwyo.org/Services/CCMH/Sleep_Center.aspx
1995_1,CHI St Alexius Health Minot Medical Plaza (pick up and drop off location only),"2111 Landmark Circle, Minot, ND 58703",701-858-1800,https://www.chistalexiushealth.org/locations/minot
2002_1,UBH Sleep Center,"250 W 300 N, Roosevelt, UT 84066",435-722-4691,http://www.ubh.org/
2003_1,Billings Clinic Miles City Sleep Lab,"620 S. Haynes, Miles City, MT 59301",406-233-7000,https://www.billingsclinic.com/care-at-billings-clinic/care-locations-and-directions/location-profile/miles-city/?utm_source=gmb-providers&utm_campaign=local-listings&utm_medium=10
2005_1,BUMCT Center For Sleep DIsorders,"1625 N Campbell Avenue, Tucson, AZ 85719",520-694-2522,https://www.bannerhealth.com/locations/tucson/banner-university-medical-center-tucson-sleep-center?y_source=1_MTE5MDc2MTEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D
2007_1,"ENTIRE SLEEP SOLUTIONS, LLC","130 S 63Rd Street Suite 110, Mesa, AZ 85206",480-356-7517,N/A
2008_1,NueroDiagnostic Laboratories,"6136 E Brown Road Suite 103, Mesa, AZ 85205",602-424-4450,https://neurodiagnosticlabs.com/
